A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Cell cycle,Cellular model,0,240.771195652174,9.925,250.696195652174,238.153804347826,0.000162009196557993,0.000255828041273997,0,0
Cell cycle,Cyclin-dependent kinase complex,0,143.15693438788,24.7915120967742,167.948446484654,120.634577708894,0.000147235818035853,0.00353592213783569,0,0
Cell cycle,Cytokinesis,0,1309.10170852646,213.983840427588,1523.08554895405,1095.37489304969,0.00232655714005996,0.0178738404844197,1,1
Cell cycle,Eukaryote,0,799.942568579652,162.229398071615,962.171966651268,656.106342237791,0.0089818895720822,0.00437642200974452,1,1
Cell cycle,Leland H. Hartwell,0,41.1639512661252,20.2830316742081,61.4469829403333,20.880919591917,4.17491329688351E-05,0.00684346440220251,0,0
Cell cycle,Metaphase,1,2705.45895284433,478.783548766981,3184.24250161131,2226.67540407735,0.00295923708977589,0.0177543127213984,1,1
Cell cycle,Midblastula,0,40.2767857142857,39.0631053268765,79.3398910411622,1.2136803874092,0.000283925808508748,0.0146094503375121,0,0
Cell cycle,Ploidy,0,397.90385982177,56.1372272006535,454.041087022424,390.212876445122,0.00166592028492023,0.00205056622708878,1,1
Cell cycle,Retinoblastoma protein,0,151.455,98.2247521617342,249.679752161734,57.2353318718792,0.000260764159164212,0.025373727281438,1,1
Cell cycle,Thymidine kinase,0,63.0786522633745,109.101808586338,172.180460849712,46.0231563229633,0.00033568490666197,0.00361699424139385,1,1
Centromere,Anti-nuclear antibody,0,17.428180039139,19.6783376602943,37.1065176994332,5.02878974726576,0.00153499152644684,0.00110593012973991,0,0
Centromere,Caenorhabditis elegans,0,71.0046153846154,8.66341463414634,79.6680300187618,66.798799249531,0.000191753233610834,0.000189052355850956,0,0
Centromere,Chromosome,0,597.061347050387,3458.61927059944,4055.68061764982,2898.24728300609,0.00970987415438592,0.00392289894069983,1,1
Centromere,Chromosome 13 (human),0,20.65,8.31666666666666,28.9666666666667,12.3333333333333,4.12718084940778E-05,0.0048635477582846,0,0
Centromere,DNA,0,109.615680612685,276.668474557084,386.284155169769,178.599983833379,0.0144237169823723,0.00194317988475443,1,1
Centromere,Genetics,0,102.349997256967,147.732101643942,250.082098900909,191.983189520644,0.00161398575559204,0.000974958742311112,1,1
