A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Angle,Astronomy,0,42.1777777777778,185.443220338983,227.620998116761,143.265442561205,0.0038411262495665,0.00109462126233383,0,0
Angle,Longitude,0,12.9822222222222,45.6685993975904,58.6508216198126,32.9363771753682,0.000466575801730958,0.00156897084085556,0,0
Angle,Metric tensor,0,62.8702789606327,82.8197862737291,145.690065234362,85.7203006871155,0.00829553348218631,0.0117161645647671,1,0
Angle,Perpendicular,0,305.053088264595,977.384903665413,1282.43799193001,674.049359260468,0.0100691614621605,0.0560107750244958,1,1
Angle,Triangle,0,388.748160878809,535.965400749064,924.713561627873,152.027247902383,0.0390477776776293,0.0345461464208278,1,1
Angle,Variable (mathematics),0,77.8828088578088,105.257456140351,183.14026499816,92.5594957673903,0.00443083091625189,0.00312515056879519,1,0
Angle,Vertex (geometry),0,838.074263565891,498.35153814262,1336.42580170851,367.677274576729,0.00991773392392337,0.0306204117840926,1,1
Axiom,Boethius,0,51.9987654320988,67.7451923076924,119.743957739791,65.2464268755935,0.000636910877426469,0.00175483560511753,0,0
Axiom,Circle,0,164.822126650165,182.272328502415,347.094455152581,17.4502018522505,0.0224318408016284,0.0356541154859832,1,1
Axiom,Complex analysis,0,144.419444444444,54.6183615819209,199.037806026365,89.8010828625235,0.0146780358931905,0.00331144140970257,1,0
Axiom,Determinism,0,6.05,8.215625,14.265625,2.165625,1.69262633217386E-06,0.000166619133631207,0,0
Axiom,Euclidean geometry,1,1100.02363629662,4658.03333424335,5758.05697053997,3592.91866326124,0.0466035656136252,0.0171151267489036,1,1
Axiom,Henri Poincaré,0,93.6500000000002,104.984375,198.634375,12.234375,0.00567734849105861,0.00557110267438051,0,0
Axiom,Inaccessible cardinal,0,51.5520186335404,26.5930469074305,78.1450655409707,32.488484242579,0.00191497747844477,0.00254376736728312,0,0
Axiom,Löwenheim–Skolem theorem,0,169.335760250046,288.347916666667,457.683676916713,122.097190430226,0.010308385981889,0.0639438940061843,1,0
Axiom,Naive set theory,0,120.394951329701,61.5717142077249,181.966665537425,58.8232371219757,0.0106131462631075,0.0196628264289758,1,0
Elliptic geometry,Gödel's incompleteness theorems,0,233.127635327636,108.400965250965,341.528600578601,135.07332992333,0.0263753031591565,0.00773372283121438,1,0
Elliptic geometry,Great circle,0,152.265382763025,110.28887183859,262.554254601615,78.6686327144165,0.0278375355545783,0.0429136502746284,1,0
Elliptic geometry,Hyperbolic geometry,0,978.489748049814,1059.00365262259,2037.4934006724,80.6801246684692,0.0924278326899413,0.0246725423519439,1,1
Elliptic geometry,Line (geometry),0,116.631866158306,110.410474137931,227.042340296238,6.22139202037548,0.0577135215278222,0.0351791118957581,1,1
Elliptic geometry,Non-Euclidean geometry,1,403.254380798145,3473.52645967917,3876.78084047731,3073.41631315255,0.0815132774671742,0.0396735564622605,1,1
Elliptic geometry,Orientability,0,99.4629943502828,181.550217391304,281.013211741587,82.0872230410221,0.0123659705505735,0.0168540502708738,0,0
Elliptic geometry,Playfair's axiom,0,163.789750068928,118.606991448326,282.396741517253,45.1827586206015,0.0855822528637816,0.0508198138926525,1,1
Elliptic geometry,Stereographic projection,0,86.156835637481,108.907977404243,195.064813041724,35.3511417667628,0.0169926175552092,0.00867006240108808,0,0
Euclid,Archimedes,0,4764.63636081904,1253.79794333059,6018.43430414962,3516.07623567027,0.0245729234190462,0.00412701511009031,1,1
Euclid,Axiomatic system,0,1314.92753457482,293.314586029068,1608.24212060389,1299.18705145425,0.0119213555826959,0.0437421659039001,1,1
Euclid,Data (Euclid),0,704.209388586956,385.074624040921,1089.28401262788,410.552360453964,0.00920928467808318,0.363419391782271,1,1
Euclid,Egypt,0,172.798901426827,116.050150366895,288.849051793722,56.7487510599314,0.00446363285353525,0.00065720579658526,1,1
Euclid,Euclidean geometry,0,10726.1140348701,6340.5581885834,17066.6722234535,4448.99788737633,0.0317839577268534,0.0239087483974738,1,1
Euclid,Locus (mathematics),0,170.557175819985,136.722969543147,307.280145363132,66.3630400999741,0.00349886273056919,0.057584521171935,1,1
Euclid,Porism,0,377.712962962963,186,563.712962962963,357.887037037037,0.00651570812217698,0.134094365700341,1,0
