A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Classical mechanics,Astronomia nova,0,166.593736730361,108.502295081967,275.096031812328,58.0914416483937,0.00582697946036299,0.00716812325417054,0,0
Classical mechanics,Complex number,0,76.2866071428572,31.0519431089744,107.338550251832,71.3682205815018,0.000135109267967338,0.00236711828294845,0,0
Classical mechanics,Cornell University,0,7.15,7.15,14.3,0,1.17808618005226E-06,1.75900644099776E-06,0,0
Classical mechanics,Degrees of freedom (physics and chemistry),0,394.43050009671,136.489273920106,530.919774016815,264.775344979584,0.0103431371361923,0.0367821366679826,1,1
Classical mechanics,Gas,0,35.9535714285714,69.6930867346939,105.646658163265,54.5895153061224,0.000390391435008221,0.00444406407115524,0,0
Classical mechanics,Irradiance,0,106.397021870637,59.4056506849317,165.802672555569,46.991371185706,0.00220854025169587,0.011218014839265,0,0
Classical mechanics,Lester Germer,0,166.783267248216,166.353914972803,333.137182221018,16.970647724587,0.00625167832837417,0.00575330474313028,0,1
Classical mechanics,Observer (special relativity),0,158.677638640429,186.097868852459,344.775507492889,47.8202302120297,0.00359704415912293,0.0687694063072836,1,1
Classical mechanics,Quantum tunnelling,0,168.408664445952,910.224321085646,1078.6329855316,778.584343360305,0.0135284948037465,0.0261095928508797,1,1
Energy,Conjugate variables,0,675.029455412302,45.7172350099461,720.746690422248,641.118505656183,0.00207556854061169,0.00263664221455963,1,0
Energy,Light,0,379.16995978473,662.387999263115,1041.55795904784,285.407904343249,0.0192951886503402,0.0289694980772667,1,1
Energy,Lorentz scalar,0,137.444846602434,70.0991448747657,207.5439914772,76.5072501987161,0.00262116753125253,0.00390711258793468,1,1
Energy,Meteorology,0,231.698904407201,108.261393869289,339.960298276489,123.437510537912,0.0112435561371922,0.0151964489651485,1,0
Energy,Organelle,0,79.846212121212,41.5053571428572,121.351569264069,38.340854978355,0.000495700034586695,0.000922930686666287,0,0
Energy,Rudolf Clausius,0,87.5499482264816,81.5950414895768,169.144989716058,57.424546724047,0.00159977529015531,0.012055523665943,1,1
Energy,Thomas Young (scientist),0,754.169607843137,396.198816280384,1150.36842412352,1021.42920843725,0.00195445363980967,0.00948873503580881,1,1
Energy,Water,1,438.070981432361,73.3698901738375,511.440871606198,418.596950264382,0.0191349371491314,0.00143748135488656,0,0
Euler's laws of motion,Center of mass,0,175.826086911191,795.676600694444,971.502687605636,743.178193100141,0.0175432444732255,0.0117623534716013,1,1
Euler's laws of motion,Continuum mechanics,1,98.2006724137931,146.909231536926,245.109903950719,53.0078924564664,0.00163138315110187,0.0185901491446428,0,1
Euler's laws of motion,Moment (physics),0,90.8785426267282,96.5197709163346,187.398313543063,5.64122828960655,0.00441870983273087,0.0108832532279479,0,0
Euler's laws of motion,Newton's laws of motion,1,474.481623097932,2324.72772103713,2799.20934413506,2078.70152110842,0.0405357714983253,0.0310656413479653,1,1
Euler's laws of motion,Torque,1,124.42496031746,89.6112725225224,214.036232839983,58.7863122050622,0.00523858682134575,0.00670048853356015,1,0
Force,Circular symmetry,0,20.35,70.439285714286,90.7892857142856,68.0892857142858,0.000545767307420023,0.00380735255509397,0,0
Force,Electromagnetism,0,620.368442982456,276.966744186047,897.335187168503,778.59830120359,0.0169684681097192,0.00083505781913913,1,1
Force,Fermion,0,45.6289473684211,1.30333333333334,46.9322807017544,45.0743859649123,6.69079308746108E-06,3.11667226764292E-06,0,0
Force,Frame of reference,0,212.589375,21.8931402439025,234.482515243902,190.696234756098,0.0055327179982836,0.000292317955685747,1,0
Force,Gauge boson,0,263.210869565217,1.11590909090909,264.326778656126,262.094960474308,3.85958819608975E-05,6.4034847477079E-06,1,0
Force,Gradient,0,28.5868421052632,7.184375,35.7712171052632,21.4024671052632,0.00165765621761382,4.56780861219682E-05,0,0
Force,Grand Unified Theory,0,29.7326923076923,82.2778141751042,112.010506482797,52.9299044761076,0.00106045856902949,0.000434710605047366,0,1
Force,Gravitational acceleration,0,84.5516025641026,47.6071087479936,132.158711312096,36.944493816109,0.00677502411798508,0.00134834610359022,1,1
Force,Henry Cavendish,0,32.3558201058201,96.0709375,128.42675760582,89.7664566798944,0.00164084404214498,0.000874578995924845,0,1
Force,Lepton,0,18.6154359992778,77.6968944099381,96.3123304092155,59.0814584106602,0.00171802691746946,0.000505424425536135,0,1
Force,Magnet,0,3.364,1.0375,4.4015,2.3265,4.93279578958606E-07,3.25769804514568E-06,0,0
Force,Newton (unit),0,3830.69778092723,2784.96904022302,6615.66682115025,1143.18978562802,0.0470819974721252,0.0220641914331472,1,1
