A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Equation,Equation_solving,25.2758620689655,33.8947368421053,59.1705989110708,8.61887477313974,0.00945357189157379,0.00015691935149423,0,1
Circle,Eccentricity_(mathematics),216.565217391304,43.875,260.440217391304,172.690217391304,0.010602314899728,0.000122536013718448,1,0
Polynomial,Integer,53.8910891089109,0,53.8910891089109,53.8910891089109,0.0151826163405721,0,0,0
Mathematics,Multiplication,57.4565217391304,0,57.4565217391304,57.4565217391304,0.00451673160197791,0,0,0
Addition,Summation,29.9444444444444,119.758620689655,149.7030651341,89.8141762452107,0.00809927287981296,0.000175766928093613,0,1
Mathematics,Function_(mathematics),49.6,183.928571428571,233.528571428571,134.328571428571,0.00847961450857586,1.74538223037129E-05,0,1
Polynomial,Monomial,10.8,163.51724137931,174.31724137931,152.71724137931,0.00591506649929126,0.00510019155295563,0,1
Mathematics,Polynomial,87.4032258064516,76.7307692307692,164.133995037221,10.6724565756824,0.00252096647552255,1.86522502878804E-05,1,1
Number,Rational_number,294.388059701493,138.896551724138,433.28461142563,155.491507977355,0.0420958173175223,2.70465595443404E-05,1,1
Angle,Right_angle,41.4736842105263,120.178571428571,161.652255639098,78.7048872180451,0.0701882203376578,0.00106911876654513,0,1
Circle,Rational_number,10.5,0,10.5,10.5,0.00047560418804853,0,0,0
Polynomial,Addition,54.6698113207547,0,54.6698113207547,54.6698113207547,0.00619979796121366,0,0,0
Geometry,Pythagorean_theorem,86.21875,32,118.21875,54.21875,0.00830549006990972,1.09582848914359E-05,1,0
Polygon,Triangle,53.1290322580645,309.645161290323,362.774193548387,256.516129032258,0.0466060771887271,0.00013546070759599,1,1
Polynomial,Algebraic_expression,43.3928571428571,67.3846153846154,110.777472527473,23.9917582417582,0.000229622146711617,9.78800149680443E-05,0,1
Multiplication,Integer,412.24,50.1666666666667,462.406666666667,362.073333333333,0.00160937382667144,6.60410016765638E-06,1,0
Number,Exponentiation,60.7027027027027,0,60.7027027027027,60.7027027027027,0.00455005605348192,0,0,0
Polygon,Geometry,50.3214285714286,31.6315789473684,81.953007518797,18.6898496240601,0.0615143425499346,1.29087494292228E-06,1,0
Trigonometry,Inverse_trigonometric_functions,222.28813559322,22.5,244.78813559322,199.78813559322,0.00515633466177477,1.83956838002703E-05,1,0
Polynomial,Real_number,100.293233082707,300.866666666667,401.159899749373,200.57343358396,0.000564870480910578,1.59165292486151E-05,1,1
Cone,Conic_section,23.9333333333333,110.142857142857,134.07619047619,86.2095238095238,0.00252824320566821,7.48281572823811E-05,0,1
Trigonometry,Mathematics,281.028985507246,190.733333333333,471.76231884058,90.2956521739131,0.00829858424089657,7.28983774565286E-07,1,1
Number,Division_(mathematics),82.479674796748,16.6,99.079674796748,65.879674796748,0.000757599930550369,8.42324470489974E-06,0,0
Circle,Cartesian_coordinate_system,35.3137254901961,0,35.3137254901961,35.3137254901961,0.0043609245550296,0,0,0
Number,Subtraction,112.492647058824,0,112.492647058824,112.492647058824,0.00068629640767504,0,1,0
Polynomial,Equation,19.2352941176471,25.375,44.6102941176471,6.13970588235294,0.000105626187487344,1.20010518360309E-05,0,0
Geometry,Unit_circle,10.5,0,10.5,10.5,0.000640354240142637,0,0,0
Geometry,Parallel_(geometry),16.6153846153846,28.375,44.9903846153846,11.7596153846154,0.00015769917854259,0.000250068300593114,0,0
Number,Square_root,71.0704225352113,0,71.0704225352113,71.0704225352113,4.45647017970805E-05,0,0,0
Cone,Ellipse,243.083333333333,67.2,310.283333333333,175.883333333333,1.88802954937884E-05,6.48700619837304E-05,1,1
Cone,Geometry,89.3496503496503,12.75,102.09965034965,76.5996503496503,0.000156191535448613,5.20323552284396E-07,1,0
Geometry,Distance,17,0,17,17,0.00162477941528729,0,0,0
Curve,Conic_section,78.26,31.1363636363636,109.396363636364,47.1236363636364,0.00117002399014707,2.11532256908983E-05,0,0
Logarithm,Function_(mathematics),103,14.75,117.75,88.25,9.07775473891493E-05,1.39969487600649E-06,1,0
Perpendicular,Parallel_(geometry),10.8571428571429,27.4347826086957,38.2919254658385,16.5776397515528,0.0029827389141537,0.000241782183756759,0,0
Geometry,Mathematics,148.889743589744,664.129032258065,813.018775847808,515.239288668321,0.0857740168382103,2.53830455470399E-06,1,1
Mathematics,Operation_(mathematics),54.9259259259259,46.75,101.675925925926,8.17592592592592,0.00322760101790388,0.000617120982113392,0,0
Mathematics,Formula,16.2222222222222,24.4285714285714,40.6507936507936,8.20634920634921,0.000200531424189294,0.000398164253232465,0,0
Polynomial,Graph_of_a_function,14.0909090909091,0,14.0909090909091,14.0909090909091,0.00511598142873483,0,0,0
Number,Quadratic_formula,11.5,0,11.5,11.5,0.000267388210782483,0,0,0
Summation,Addition,35.2142857142857,95.1818181818182,130.396103896104,59.9675324675325,0.00307677587906933,4.64907065210876E-05,0,1
Addition,Multiplication,142.083333333333,101.821428571429,243.904761904762,40.2619047619048,0.0224683267234162,3.13216038120117E-05,1,1
Determinant,Square_matrix,63.16,23.8888888888889,87.0488888888889,39.2711111111111,0.0134902003798478,0.000215106692919688,0,0
Exponentiation,Polynomial,10,183.607142857143,193.607142857143,173.607142857143,0.00025042501769145,4.46325042423885E-05,0,1
Calculus,Limit_of_a_function,29.8421052631579,84.8148148148148,114.656920077973,54.9727095516569,0.00622758275691525,0.000494129248243845,0,1
Algebra,Algebraic_expression,37.6,20.1666666666667,57.7666666666667,17.4333333333333,0.000232738082413752,2.9293238878374E-05,0,0
Mathematics,Quadratic_equation,222.153846153846,0,222.153846153846,222.153846153846,9.54911543758543E-05,0,1,0
Addition,Negative_number,56.5168539325843,0,56.5168539325843,56.5168539325843,0.000228203008552514,0,0,0
