A,B,weight,backwardweight,SUM,Diff,Normalized weight,Normalized backward weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Non-Euclidean geometry,Mathematics in medieval Islam,35.7241379310345,146.61038961039,182.334527541424,110.886251679355,2.44917037663181E-05,0.00221102618329758,0,1
Parallel postulate,Line (geometry),70.3132530120482,248.538461538462,318.85171455051,178.225208526413,4.46351450508752E-05,0.00986323951401184,1,1
Elliptic geometry,Line (geometry),15.2727272727273,14.375,29.6477272727273,0.897727272727273,0.000108730544998913,0.000175529641614262,0,0
Right angle,Hypotenuse,63.4504504504505,102.873417721519,166.323868171969,39.4229672710685,0.000205259558332607,0.00670829601687186,1,1
Parallel postulate,Elliptic geometry,68.0481927710843,244.020833333333,312.069026104418,175.972640562249,4.31972754022178E-05,0.0164547599463636,1,1
Parallel postulate,Parallel (geometry),68.0481927710843,286.692307692308,354.740500463392,218.644114921223,4.31972754022178E-05,0.0162148018411871,1,1
Elliptic geometry,Non-Euclidean geometry,64.53125,58.7083333333333,123.239583333333,5.82291666666666,0.0004594148678665,0.00119818053437094,1,0
Parallel postulate,Axiom,75.5901639344262,330.019607843137,405.609771777563,254.429443908711,4.79849500215048E-05,0.00470885847881293,1,1
Hyperbolic geometry,Lambert quadrilateral,109.691588785047,52.2717391304348,161.963327915482,57.419849654612,9.22692996290832E-05,0.00469276032670746,1,0
Saccheri quadrilateral,Lambert quadrilateral,15.3809523809524,32.462962962963,47.8439153439153,17.0820105820106,0.000658628543696843,0.00171062775061721,0,0
Parallel postulate,Euclid's Elements,76.4333333333333,321.407407407407,397.840740740741,244.974074074074,4.85201974579479E-05,0.00231289054014976,1,1
Right angle,Euclid's Elements,20.8,41.4736842105263,62.2736842105263,20.6736842105263,6.72871316595659E-05,0.000105010241163748,0,0
Parallel postulate,Angle,86,507.21875,593.21875,421.21875,5.45931571921089E-05,0.0149308650629164,1,1
Triangle,Angle,67.54,0,67.54,67.54,2.95467759060348E-05,0,1,0
Axiom,Circle,69.1666666666667,256.804347826087,325.971014492754,187.63768115942,5.58663880616625E-05,0.0115247431249585,1,1
Parallel postulate,Hyperbolic geometry,65.2928571428571,156.706293706294,221.999150849151,91.4134365634366,4.14481769014175E-05,0.00492043082149611,1,1
