A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Attribution of recent climate change,Celsius,1,16.2177966101696,2.446875,18.6646716101695,13.7709216101695,0.000312357283064545,2.34793309919973E-05,0,0
Attribution of recent climate change,Climate oscillation,1,267.233333333333,4.81428571428572,272.047619047619,262.419047619048,0.000792746240621222,0.000375793124212452,0,0
Attribution of recent climate change,Effects of global warming,1,390.619565217391,1635.40769230769,2026.02725752508,1313.8118729097,0.00452114162940144,0.0046947391618971,1,1
Attribution of recent climate change,El Niño–Southern Oscillation,0,30.6993650793651,5.27403846153847,35.9734035409035,25.4253266178266,0.00069015329385232,9.25886649887451E-05,0,0
Attribution of recent climate change,Enteric fermentation,0,38.1954545454545,3.62946428571429,41.8249188311688,38.8249188311688,0.000135732647432165,9.06007464699141E-05,0,0
Attribution of recent climate change,Environmental impact of aviation,0,188.460339558574,65.2572545463978,253.717594104972,148.508567468316,0.00918083405574285,0.00320716378619363,1,1
Attribution of recent climate change,Fertilizer,0,95.9502758077226,192.761298076923,288.711573884646,96.8110222692005,0.007637082870733,0.0113957823863806,1,1
Attribution of recent climate change,IPCC First Assessment Report,0,68.6049664976458,20.2222604211431,88.8272269187889,48.3827060765027,0.00375133373049437,0.00993644927203888,1,1
Attribution of recent climate change,Radiative forcing,0,110.913097826087,28.5769865678555,139.490084393942,82.3361112582315,0.00537704188013037,0.000856473913798349,1,1
Attribution of recent climate change,Slash-and-burn,0,40.5079136690648,13.8648955091152,54.37280917818,26.6430181599496,0.000681842591761555,0.000199183339718069,0,0
Attribution of recent climate change,Water vapor,1,136.106974358974,33.2253053565074,169.332279715482,102.881669002467,0.0102999339264599,0.00111996517339047,1,1
Carbon cycle,Calvin cycle,0,22.3638650145633,17.6623779946761,40.0262430092395,16.6789117690511,0.000817702162107003,0.000829581621074016,0,1
Carbon cycle,Combustion,1,97.0861960820664,23.6861347146976,120.772330796764,76.1012518435593,0.00558641020783875,0.0011285229249256,1,1
Carbon cycle,Deficit irrigation,0,3.01,2.05,5.05999999999999,0.96,1.87420221873995E-05,3.96682060940685E-05,0,0
Carbon cycle,Ocean,0,52.534145776251,1262.36642901522,1314.90057479147,1222.66818067487,0.00508396904937682,0.00650881626958207,1,1
Carbon cycle,Organic compound,1,44.9031226495359,106.579326192927,151.482448842463,61.676203543391,0.00412324209669973,0.00295559400134179,1,1
Carbon cycle,Peat,0,59.4015662943176,85.7711998562814,145.172766150599,92.3696335619638,0.00212745339460391,0.00249223643913846,1,1
Carbon cycle,Respiration (physiology),0,27.6319928549239,21.7353684210526,49.3673612759766,22.2258440345972,0.000538622029776384,0.00126585416236315,1,1
Carbon cycle,Sediment trap,0,16.4466666666666,24.6869137466308,41.1335804132974,8.24024707996406,0.00199025554625998,0.00393109808834942,0,0
Carbon cycle,Solubility pump,0,28.9280098522167,21.9390659747961,50.8670758270129,21.1550561225794,0.000709754638033011,0.00218843268626424,1,0
Carbon cycle,Volcanic gas,0,11.65,5.42368421052632,17.0736842105263,6.22631578947369,0.000420730378472619,5.51408915327028E-05,0,0
Carbon cycle,Volcano,0,11.8734662576687,193.057466063349,204.930932321017,185.383999805679,0.00132433245815216,0.00418708037266514,0,0
Carbon dioxide,Apnea,0,287.234725501771,27.8022396205029,315.036965122274,273.459811881211,0.000269711407544679,0.00521092963269021,1,1
Carbon dioxide,Calcium hydroxide,0,207.819279969197,90.3842137896825,298.203493758879,126.624731302697,0.000383579208693668,0.00397101841311666,1,1
Carbon dioxide,Carbon dioxide sensor,0,641.021053837342,181.718188534279,822.739242371621,459.302865303064,0.00113515298232055,0.0300921626115373,1,1
Carbon dioxide,Carbon monoxide,1,5364.80500558867,7018.95568523431,12383.760690823,1666.09349385328,0.00133525651192852,0.0301592155107425,1,1
Carbon dioxide,Carbon sequestration,0,682.952099769888,129.341585008798,812.293684778686,559.766050060241,0.00201915805377854,0.0162281529044535,1,1
Carbon dioxide,Carboxylic acid,0,21.5382482394366,60.5216715285056,82.0599197679421,38.9834232890689,0.000162336021561006,0.0030687733784579,0,1
Carbon dioxide,Combustion,0,85.3585435926715,107.224128522087,192.582672114758,36.4344150705847,0.00334843553596905,0.00355283609094346,1,1
Carbon dioxide,Industrial Revolution,0,799.040091094999,36.7725170068027,835.812608101802,780.420910760289,0.00053248428834196,0.000979739983341941,1,0
Carbon dioxide,Must,0,145.055539772727,24.1013454545455,169.156885227273,123.245805681818,0.000225218941930295,0.00136720237084239,1,0
Carbon dioxide,Ocean acidification,0,1856.60543167569,573.283103821907,2429.8885354976,1295.43624572277,0.00326562256666789,0.0191597266194084,1,1
Carbon dioxide,Pascal (unit),0,328.766077552097,8.93232292917168,337.698400481269,319.833754622925,0.000201783437018235,0.000350380146362386,0,0
Carbon dioxide,Sedimentary rock,0,52.3922224606806,37.4050682650682,89.7972907257489,24.4803782719201,0.00174330530122709,0.00371833039716308,1,1
Climate change,Altimeter,0,165.593333333333,2.4,167.993333333333,163.193333333333,6.23913589462749E-05,7.44101445830448E-05,0,0
Climate change,Anthropocene,0,894.155509552383,107.929910205513,1002.0854197579,864.87440065313,0.00131738840597859,0.00991063696104385,1,1
Climate change,Boundary current,0,192.797058823529,11.9688679245283,204.765926748058,180.828190899001,0.000174974960626496,0.00167190936609241,1,0
