A,B,result,weight,backwardweight,SUM,Diff,Normalized_weight,Normalized_backward_weight,Weight_greater_than_mean,Backward_weight_greater_than_mean
Classical mechanics,Astronomia nova,0,71.5210191082803,30.7142622950819,102.235281403362,40.8067568131983,0.00159686429899162,0.00195518735382645,0,0
Classical mechanics,Complex number,0,115.035551948052,11.0463341346154,126.081886082667,111.116551417333,8.68386981882401E-05,0.00065316082929418,0,0
Classical mechanics,Cornell University,0,1.95,1.95,3.9,0,3.21296230923345E-07,4.79729029363024E-07,0,0
Classical mechanics,Degrees of freedom (physics and chemistry),0,499.95259973312,126.975367923893,626.927967657013,386.645469415188,0.00294034301453443,0.0136643954198214,1,1
Classical mechanics,Gas,0,27.5214285714286,20.7020918367347,48.2235204081633,31.8806632653061,0.000112588366986413,0.00121916965331495,0,0
Classical mechanics,Irradiance,0,59.3784085621219,16.2015410958904,75.5799496580123,43.1768674662315,0.000611917165835869,0.00305945859252682,0,0
Classical mechanics,Lester Germer,0,61.9933386201427,59.8598339536214,121.853172573764,29.7664953334788,0.00170986806413871,0.00159860938408855,0,1
Classical mechanics,Observer (special relativity),0,65.3855098389982,61.6703278688524,127.055837707851,33.6848180298542,0.000987528164011018,0.0194359233349544,1,1
Classical mechanics,Quantum tunnelling,0,116.906913826569,1485.82858607031,1602.73549989688,1418.47832775626,0.00378602536809616,0.0104722012310017,1,1
Energy,Conjugate variables,0,1140.8411077943,35.7103154305201,1176.55142322482,1128.74336287144,0.000726745277484351,0.00114346926814458,1,0
Energy,Light,0,512.620554142764,993.151619748526,1505.77217389129,484.910795335492,0.00539308790859089,0.00972443789193416,1,1
Energy,Lorentz scalar,0,127.188406440162,42.2927341939755,169.481140634138,103.218769188282,0.000729386466031038,0.00152684871254467,1,1
Energy,Meteorology,0,222.185029484792,33.3381723539618,255.523201838754,188.84685713083,0.00318018519624705,0.00416832861789899,1,0
Energy,Organelle,0,50.8984848484848,13.6391233766234,64.5376082251082,37.2593614718615,0.000156424087408467,0.000268780570642961,0,0
Energy,Rudolf Clausius,0,94.6288180215907,42.867951831613,137.496769853204,65.7980407319256,0.000468558313749714,0.00423317675538606,1,1
Energy,Thomas Young (scientist),0,1288.74019607843,136.056648954211,1424.79684503264,1376.21645287578,0.000723012440698019,0.00289263563491471,1,1
Energy,Water,1,138.785862068966,84.8683517762465,223.654213845212,159.709228304437,0.00530519962067892,0.000478476777579801,0,0
Euler's laws of motion,Center of mass,0,99.3664053214338,1333.62770138889,1432.99410671032,1267.89611769933,0.00528588406435121,0.0103187068938744,1,1
Euler's laws of motion,Continuum mechanics,1,119.677637931034,172.321457085828,291.999095016863,61.2424858214605,0.0013833037343762,0.00610066840252355,0,1
Euler's laws of motion,Moment (physics),0,27.8833525345622,30.1883466135458,58.071699148108,2.3049940789836,0.00121751790771275,0.00300991881113969,0,0
Euler's laws of motion,Newton's laws of motion,1,524.083417869684,3969.14737269267,4493.23079056235,3758.63128327226,0.0167729689915875,0.0163506935222499,1,1
Euler's laws of motion,Torque,1,112.616706349206,33.813490990991,146.430197340197,92.7967846417847,0.00219263387937184,0.00185228477344655,1,0
Force,Circular symmetry,0,19.5954545454545,19.2107142857143,38.8061688311688,32.6152597402597,0.000150905182181169,0.00103836887866199,0,0
Force,Electromagnetism,0,1057.56355263158,90.023488372093,1147.58704100367,1089.45993574051,0.00475803033331072,0.000289313346873491,1,1
Force,Fermion,0,83.8078947368421,2.60666666666667,86.4145614035088,82.6987719298246,1.22891566674187E-05,6.23334453528583E-06,0,0
Force,Frame of reference,0,335.50875,24.6675304878049,360.176280487805,310.841219512195,0.00154961863071049,0.000440619060599598,1,0
Force,Gauge boson,0,483.071739130435,2.23181818181818,485.303557312253,480.839920948617,7.08351439016238E-05,1.28069694954158E-05,1,0
Force,Gradient,0,36.8236842105263,1.959375,38.7830592105263,34.8643092105263,0.000456344468644475,1.24576598514459E-05,0,0
Force,Grand Unified Theory,0,37.8722027972028,134.794758784991,172.666961582194,97.0274966992507,0.000293580307955018,0.000736629143460984,0,1
Force,Gravitational acceleration,0,105.56858974359,37.4779674959871,143.046557239577,68.0906222476026,0.00343280259767588,0.00131854551000034,1,1
Force,Henry Cavendish,0,40.1301587301588,35.558125,75.6882837301587,46.4306448412699,0.000452093447821659,0.000307443462536392,0,1
Force,Lepton,0,13.7756995847626,33.4884316770187,47.2641312617812,19.7127320922561,0.00046982833726104,0.000261962631052621,0,1
Force,Magnet,0,6.728,2.075,8.803,4.653,9.86559157917211E-07,6.51539609029135E-06,0,0
Force,Newton (unit),0,6921.87807719189,4928.24969334926,11850.1277705412,2020.20866882185,0.0137023385488576,0.0353083672188303,1,1
Force,Simple machine,0,512.684025974026,982.1025,1494.78652597403,469.418474025974,0.00310934823369676,0.00315464322697771,1,1
Force,Tension (physics),0,679.464599555061,1317.91083333333,1997.37543288839,657.211180014831,0.00446990400453582,0.0399030711524755,1,1
Force,Theory of impetus,0,473.474536241841,14.5978645066274,488.072400748469,458.876671735214,0.00225656890336254,0.000781724592164734,1,0
Force,Torque,0,2645.62558827311,4928.10522846381,7573.73081673692,2282.47964019069,0.00581626616407904,0.0115868270807733,1,1
Frame of reference,Atomic clock,0,37.9017991004497,14.9106666666667,52.8124657671164,22.9911324337831,0.00187151286429695,0.000539102261035104,1,0
Frame of reference,Cognitive psychology,0,2.69333333333334,2.04642857142857,4.73976190476191,0.646904761904761,5.70606156049485E-05,3.88248049985208E-06,0,0
Frame of reference,Free particle,1,3.87647058823529,5.5125,9.3889705882353,1.63602941176471,2.72016581058823E-06,5.13886798991377E-05,0,0
Frame of reference,Galilean invariance,0,1149.29625,16.7650000000001,1166.06125,1151.06875,0.00110797272271106,0.00043956706642405,0,0
Frame of reference,Galilean transformation,0,61.9388837417876,857.043185483871,918.982069225659,797.545681052428,0.00168230282791562,0.0135435212559421,1,1
Frame of reference,Generalized coordinates,0,281.47581300813,12.9977777777778,294.473590785908,276.005298102981,0.000849282872123522,0.000916670867449692,1,0
Frame of reference,Gravitational time dilation,1,34.8105181177242,1038.91048224375,1073.72100036147,1010.93336920731,0.0028614050391572,0.00439337289271696,1,0
Frame of reference,International Celestial Reference Frame,0,235.897431946585,46.2458145363408,282.143246482925,216.796434537808,0.0006798571738005,0.000402725196884559,1,0
Frame of reference,Karl Schwarzschild,0,9.06024590163934,20.7261538461538,29.7863997477932,11.6659079445145,0.000439755187384964,8.06649254619678E-05,0,0
Frame of reference,Mach's principle,0,22.5876197042825,32.6538913362702,55.2415110405527,21.0662716319877,0.00113400796665681,0.00243066154463444,1,1
Frame of reference,Non-inertial reference frame,0,1892.05617890881,1404.01631147541,3296.07249038422,491.787559741093,0.00633734075232689,0.0237671140536212,1,1
Frame of reference,Quantum field theory,0,24.8598795180723,20.2295256916996,45.0894052097719,18.5696461736273,0.000908964347442698,0.000871489101598881,1,0
Frame of reference,Quantum gravity,1,42.4458891454965,48.7013679245282,91.1472570700248,33.0554787790317,0.00578654060834342,0.00113691420289967,1,0
Frame of reference,Representation theory,0,30.918543758967,8.23933823529411,39.1578819942611,22.8262643472023,0.00110389117958282,0.000124448160813642,0,0
Frame of reference,Representation theory of the Galilean group,0,24.7065789473683,22.7116564417178,47.4182353890862,1.99492250565063,0.00176803164886818,0.00102609985598015,0,0
Frame of reference,Robotics,0,7.03026315789474,22.182,29.2122631578948,15.1517368421052,0.000251546921763399,0.000298121151318029,0,0
Frame of reference,Standard Model,0,33.3765205724508,34.4807704999175,67.8572910723684,26.899598764676,0.00481035352820162,0.000799415862348901,1,0
Frame of reference,Vacuum,0,34.3109090909091,16.8957983193277,51.2067074102369,17.4151107715814,0.00266532395317075,0.00038904776177568,0,0
Galilean invariance,Dialogue Concerning the Two Chief World Systems,0,1020.01455006653,66.3009453993933,1086.31549546593,1023.24377455991,0.00765109076040801,0.00200738580910516,1,1
Galilean invariance,Electromagnetism,0,20.6504385964913,16.3015789473684,36.9520175438596,16.420350877193,0.00123856429717353,9.55646335007948E-05,0,0
Galilean invariance,Galilean transformation,0,1230.04658119658,1088.34108159393,2318.38766279051,155.345368883699,0.00445450599869193,0.0167081931675621,0,0
Galilean invariance,Galileo's ship,0,691.870793650794,91.5501672240802,783.420960874874,753.25425280034,0.00232754682305199,0.000818237746621931,0,0
Galilean invariance,Inertial frame of reference,0,2552.77321428571,120.702663509914,2673.47587779563,2436.78541252695,0.00837499360249629,0.000611722759004979,1,0
Galilean invariance,Isolated system,1,2.01,10.2463636363636,12.2563636363636,8.23636363636363,8.78347552949937E-06,6.7697662037126E-05,0,0
Galilean invariance,Kinetic energy,1,20.4713800904977,300.7727582846,321.244138375098,294.277539184815,0.00114940875557842,0.000956863868885634,0,0
Galilean invariance,Lorentz covariance,0,522.957971698113,12.3336842105263,535.29165590864,520.940712512413,0.0024247193851577,0.000346489317418369,1,0
Galilean invariance,Lorentz transformation,0,942.10772896809,1159.5459439528,2101.65367292089,236.047532570015,0.00455395619639077,0.00402209559973359,1,0
Galilean invariance,Maxwell's equations,0,156.717450980392,15.3304464285714,172.047897408964,150.005912114846,0.00119060204835974,9.08895228693487E-05,1,0
Galilean invariance,Momentum,0,38.1133333333333,400.604634581105,438.717967914439,381.442816399287,0.00102309792778921,0.000749096018763907,0,0
Galilean invariance,Special relativity,0,412.726555023923,2502.9461352657,2915.67269028962,2108.86122783903,0.00235262852920286,0.00204301014426319,1,0
Galilean invariance,Superluminal motion,0,583.65,8.8125,592.4625,574.8375,0.00228748915236693,6.52319543431836E-05,1,0
Galilean invariance,Symmetry (physics),0,15.3014347202296,16.9957397959184,32.2971745161479,12.3664392220303,0.000469505355413638,0.000298076158429242,0,0
Galilean invariance,Work (physics),0,16.7650000000001,7.12682926829268,23.8918292682927,9.63817073170731,0.00043956706642405,0.000112689831458898,0,0
General relativity,Acceleration,1,64.5260641123239,281.941997480575,346.468061592898,263.093149877271,0.0010812474692393,0.00368509934158557,0,1
General relativity,Albert Einstein,1,15321.9791290974,40295.3555131143,55617.3346422117,25078.6330732466,0.00721961562676452,0.00863757986856435,1,1
General relativity,Atomic clock,0,468.646644664467,23.005234025234,491.651878689701,474.309700471879,0.000191891073908012,0.000682805357268793,0,1
General relativity,Connection (mathematics),0,401.286349261254,11.1436548419507,412.430004103205,390.142694419304,0.000509852910783628,0.000850299959590935,1,0
General relativity,Conservation of energy,0,268.267242225324,601.850441211123,870.117683436447,581.070191636282,0.00866868678577331,0.0133328972852731,1,1
General relativity,Density,0,41.9807242657542,50.8407699716796,92.8214942374337,52.9551547245292,0.0012967468034597,0.00129799861896944,0,1
General relativity,Earth,0,71.9877623228782,373.807813094785,445.795575417663,302.612618946914,0.000391540619623604,0.00306588092514464,0,1
General relativity,Einstein ring,0,462.346091331269,303.606683937824,765.952775269093,158.739407393446,0.000823380051966352,0.0156991470959158,1,1
General relativity,Einstein–Cartan theory,0,1298.27500341764,142.190345849802,1440.46534926744,1164.08465756783,0.00387789064843665,0.0361424126499629,1,1
General relativity,Equation of state,0,41.7926948890036,30.3624122557389,72.1551071447427,11.4302826332647,0.00119761438575432,0.00323212087867643,0,0
General relativity,Equivalence principle,0,1716.06740140392,1557.94869853535,3274.01609993927,252.638559755873,0.00522720715607181,0.0238358513589645,1,1
General relativity,Field equation,0,182.778857816712,58.3688126954755,241.147670512187,126.348669459861,0.000611865664160744,0.00688812463799886,1,1
General relativity,Gravity Probe B,0,156.355136346381,80.1210280907865,236.476164437168,76.2341082555948,0.00682443429345965,0.0072470270802913,1,1
General relativity,Inertial frame of reference,0,323.308974836639,714.883306242539,1038.19228107918,504.061668594099,0.00596305942501532,0.00896285843169442,1,1
General relativity,Newton's laws of motion,1,326.437968297101,333.173511246253,659.611479543354,42.3283650968254,0.00198145286403434,0.00302851094434131,1,1
General relativity,Proper time,0,320.742928026172,67.4465986394558,388.189526665628,253.296329386717,0.00391757575896838,0.00613964272752119,1,1
General relativity,Pulsar,0,52.4203578578578,71.713447789891,124.133805647749,40.2002919744636,0.00139697704228038,0.00324968046856014,0,1
General relativity,Ricci curvature,0,1165.72635960044,810.870502293715,1976.59686189416,354.855857306729,0.00554503967953673,0.020469837886952,1,1
General relativity,Shapiro delay,0,494.759090909091,18.825,513.584090909091,475.934090909091,2.7542246717629E-05,0.0265889830508474,0,0
General relativity,Stress–energy tensor,0,2093.80596003827,501.647045454545,2595.45300549281,1624.27461078626,0.00927149799842293,0.016835688948841,1,1
General relativity,Thermal radiation,0,70.4999956574604,53.8187203302373,124.318715987698,55.5013562517242,0.000875561024741835,0.00489374831399077,1,0
Inertial frame of reference,Acceleration,1,98.2528262183776,440.876806477446,539.129632695823,373.476019740932,0.00589580768929247,0.0118286546417249,1,1
Inertial frame of reference,Andromeda–Milky Way collision,0,106.420292887029,90.7061643835617,197.126457270591,136.085871496532,0.0010969925330161,0.00202591836189894,1,0
Inertial frame of reference,Conversion of units,0,2.925,4.275,7.2,1.35,6.21067237694641E-06,0.000108740004345361,0,0
Inertial frame of reference,Edwin F. Taylor,0,62.075,20.6104316546763,82.6854316546763,41.4645683453237,0.00142976009625238,0.00260526646041698,0,0
Inertial frame of reference,Euler force,0,429.522108840926,27.8677638209041,457.38987266183,412.399252427429,0.00141841495193014,0.00553380034963215,1,1
Inertial frame of reference,Fictitious force,0,3209.61057758682,732.778701105235,3942.38927869205,2488.40579101221,0.0106254085737311,0.0313887519192742,1,1
Inertial frame of reference,Force,0,46.830064102564,66.619052620998,113.449116723562,37.1389982802459,0.00124192021043597,0.0210585708136799,0,1
Inertial frame of reference,Force carrier,1,10.5139924906133,30.2663233665559,40.7803158571692,19.7523308759427,0.000246758582595648,0.00400960072691102,0,0
Inertial frame of reference,Galilean transformation,1,2695.04396377112,72.9777250839865,2768.02168885511,2658.42542797954,0.00719935688327802,0.00632654326823523,1,1
Inertial frame of reference,John Archibald Wheeler,0,35.6032926181626,102.42847985348,138.031772471642,70.6229894331196,0.00118616401047387,0.00506194627049701,0,0
Inertial frame of reference,Length contraction,0,139.802633814783,288.2359078114,428.038541626184,251.966726003383,0.00153956449045668,0.0107723592712696,1,1
Inertial frame of reference,Lorentz factor,0,81.7015756331281,93.1067047619048,174.808280395033,30.3010137283661,0.0031697898607674,0.0172172728257581,1,1
Inertial frame of reference,Lorentz transformation,0,1940.22484901356,739.28834584722,2679.51319486078,1228.57430878593,0.0112232401665966,0.00797853766464862,1,1
Inertial frame of reference,Metre,1,19.6666666666667,14.0022388059701,33.6689054726368,5.66442786069651,0.00073732586798886,0.000548329184681187,0,0
Inertial frame of reference,Non-inertial reference frame,0,3349.68036530635,6413.63929522476,9763.31966053111,3090.54125573808,0.00945018236828274,0.116775299703683,1,1
Inertial frame of reference,Rest (physics),1,5.5,114.95,120.45,109.45,2.05539782972412E-06,0.0840277777777779,0,0
Inertial frame of reference,Rotating reference frame,0,513.862883713512,2028.33952329317,2542.20240700669,1523.47564627609,0.00154698786766686,0.0635268017741584,1,1
Inertial frame of reference,Speed of light,1,109.673843148287,116.255622923176,225.929466071463,30.7633800071893,0.00638540453706729,0.00258615622165031,1,1
Inertial frame of reference,Time dilation,0,320.486612665685,2002.47019467787,2322.95680734356,1738.47323591498,0.00241201693520292,0.0151729491292735,1,1
